Fraction,Population,Recruitment Duration,Release Duration
0.4585866443346251,Active,1.61,1.11
0.34944041250556784,Irreversibly Silent,1.61,1.11
0.4724579213179263,Active,1.61,1.21
0.34944041250556784,Irreversibly Silent,1.61,1.21
0.4853268772192933,Active,1.61,1.31
0.34944041250556784,Irreversibly Silent,1.61,1.31
0.49726601680302635,Active,1.61,1.41
0.34944041250556784,Irreversibly Silent,1.61,1.41
0.5083424755444945,Active,1.61,1.51
0.34944041250556784,Irreversibly Silent,1.61,1.51
0.5186185856426302,Active,1.61,1.61
0.34944041250556784,Irreversibly Silent,1.61,1.61
0.5281521683164516,Active,1.61,1.71
0.34944041250556784,Irreversibly Silent,1.61,1.71
0.536996848771619,Active,1.61,1.81
0.34944041250556784,Irreversibly Silent,1.61,1.81
0.5452023835557814,Active,1.61,1.91
0.34944041250556784,Irreversibly Silent,1.61,1.91
0.5528151277993012,Active,1.61,2.01
0.34944041250556784,Irreversibly Silent,1.61,2.01
0.5598778015334133,Active,1.61,2.11
0.34944041250556784,Irreversibly Silent,1.61,2.11
0.5664301496000795,Active,1.61,2.21
0.34944041250556784,Irreversibly Silent,1.61,2.21
0.5725090405310447,Active,1.61,2.31
0.34944041250556784,Irreversibly Silent,1.61,2.31
0.5781486673997903,Active,1.61,2.41
0.34944041250556784,Irreversibly Silent,1.61,2.41
0.5833807290620361,Active,1.61,2.51
0.34944041250556784,Irreversibly Silent,1.61,2.51
0.5882347035330185,Active,1.61,2.61
0.34944041250556784,Irreversibly Silent,1.61,2.61
0.5927380823588139,Active,1.61,2.71
0.34944041250556784,Irreversibly Silent,1.61,2.71
0.5969160625927852,Active,1.61,2.81
0.34944041250556784,Irreversibly Silent,1.61,2.81
0.6007921553610668,Active,1.61,2.91
0.34944041250556784,Irreversibly Silent,1.61,2.91
0.6043881697883485,Active,1.61,3.01
0.34944041250556784,Irreversibly Silent,1.61,3.01
0.6077243313814312,Active,1.61,3.11
0.34944041250556784,Irreversibly Silent,1.61,3.11
0.6108193886751864,Active,1.61,3.21
0.34944041250556784,Irreversibly Silent,1.61,3.21
0.6136907081409194,Active,1.61,3.31
0.34944041250556784,Irreversibly Silent,1.61,3.31
0.616354631372081,Active,1.61,3.41
0.34944041250556784,Irreversibly Silent,1.61,3.41
0.6188261622427639,Active,1.61,3.51
0.34944041250556784,Irreversibly Silent,1.61,3.51
0.6211191087413395,Active,1.61,3.61
0.34944041250556784,Irreversibly Silent,1.61,3.61
0.6232463737950716,Active,1.61,3.71
0.34944041250556784,Irreversibly Silent,1.61,3.71
0.6252199255797624,Active,1.61,3.81
0.34944041250556784,Irreversibly Silent,1.61,3.81
0.6270508619659932,Active,1.61,3.91
0.34944041250556784,Irreversibly Silent,1.61,3.91
0.6287494683695183,Active,1.61,4.01
0.34944041250556784,Irreversibly Silent,1.61,4.01
0.630325269005808,Active,1.61,4.11
0.34944041250556784,Irreversibly Silent,1.61,4.11
0.6317871673797759,Active,1.61,4.21
0.34944041250556784,Irreversibly Silent,1.61,4.21
0.6331435970094691,Active,1.61,4.31
0.34944041250556784,Irreversibly Silent,1.61,4.31
0.6344020157274622,Active,1.61,4.41
0.34944041250556784,Irreversibly Silent,1.61,4.41
0.635569505176344,Active,1.61,4.51
0.34944041250556784,Irreversibly Silent,1.61,4.51
0.636652634408137,Active,1.61,4.61
0.34944041250556784,Irreversibly Silent,1.61,4.61
0.6376574955900612,Active,1.61,4.71
0.34944041250556784,Irreversibly Silent,1.61,4.71
0.638589736189913,Active,1.61,4.81
0.34944041250556784,Irreversibly Silent,1.61,4.81
0.6394545876410603,Active,1.61,4.91
0.34944041250556784,Irreversibly Silent,1.61,4.91
0.6402568904870549,Active,1.61,5.01
0.34944041250556784,Irreversibly Silent,1.61,5.01
0.20401162579785823,Active,1.71,0.01
0.37117467175637187,Irreversibly Silent,1.71,0.01
0.23470718289214026,Active,1.71,0.11
0.37117467175637187,Irreversibly Silent,1.71,0.11
0.26318478604231504,Active,1.71,0.21
0.37117467175637187,Irreversibly Silent,1.71,0.21
0.28960469643325953,Active,1.71,0.31
0.37117467175637187,Irreversibly Silent,1.71,0.31
0.31411559366907055,Active,1.71,0.41
0.37117467175637187,Irreversibly Silent,1.71,0.41
0.33685542189644424,Active,1.71,0.51
0.37117467175637187,Irreversibly Silent,1.71,0.51
0.3579521489221708,Active,1.71,0.61
0.37117467175637187,Irreversibly Silent,1.71,0.61
0.3775244952934076,Active,1.71,0.71
0.37117467175637187,Irreversibly Silent,1.71,0.71
0.3956825961871379,Active,1.71,0.81
0.37117467175637187,Irreversibly Silent,1.71,0.81
0.41252867718787156,Active,1.71,0.91
0.37117467175637187,Irreversibly Silent,1.71,0.91
0.4281575188176939,Active,1.71,1.01
0.37117467175637187,Irreversibly Silent,1.71,1.01
0.4426570718522249,Active,1.71,1.11
0.37117467175637187,Irreversibly Silent,1.71,1.11
0.4561089226829052,Active,1.71,1.21
0.37117467175637187,Irreversibly Silent,1.71,1.21
0.4685887606599491,Active,1.71,1.31
0.37117467175637187,Irreversibly Silent,1.71,1.31
0.48016689639075166,Active,1.71,1.41
0.37117467175637187,Irreversibly Silent,1.71,1.41
0.49090843615660096,Active,1.71,1.51
0.37117467175637187,Irreversibly Silent,1.71,1.51
0.5008738273642138,Active,1.71,1.61
0.37117467175637187,Irreversibly Silent,1.71,1.61
0.5101191427282025,Active,1.71,1.71
0.37117467175637187,Irreversibly Silent,1.71,1.71
0.518696385615076,Active,1.71,1.81
0.37117467175637187,Irreversibly Silent,1.71,1.81
0.5266538116108169,Active,1.71,1.91
0.37117467175637187,Irreversibly Silent,1.71,1.91
0.534036369195751,Active,1.71,2.01
0.37117467175637187,Irreversibly Silent,1.71,2.01
0.5408854887534786,Active,1.71,2.11
0.37117467175637187,Irreversibly Silent,1.71,2.11
0.5472397133181157,Active,1.71,2.21
0.37117467175637187,Irreversibly Silent,1.71,2.21
0.5531347964957968,Active,1.71,2.31
0.37117467175637187,Irreversibly Silent,1.71,2.31
0.5586038971640526,Active,1.71,2.41
0.37117467175637187,Irreversibly Silent,1.71,2.41
0.5636777551271186,Active,1.71,2.51
0.37117467175637187,Irreversibly Silent,1.71,2.51
0.5683849635897408,Active,1.71,2.61
0.37117467175637187,Irreversibly Silent,1.71,2.61
0.5727521736201215,Active,1.71,2.71
0.37117467175637187,Irreversibly Silent,1.71,2.71
0.5768038241374033,Active,1.71,2.81
0.37117467175637187,Irreversibly Silent,1.71,2.81
0.5805627153241012,Active,1.71,2.91
0.37117467175637187,Irreversibly Silent,1.71,2.91
0.5840499967541609,Active,1.71,3.01
0.37117467175637187,Irreversibly Silent,1.71,3.01
0.5872852821378054,Active,1.71,3.11
0.37117467175637187,Irreversibly Silent,1.71,3.11
0.5902867526655445,Active,1.71,3.21
0.37117467175637187,Irreversibly Silent,1.71,3.21
0.593071248951347,Active,1.71,3.31
0.37117467175637187,Irreversibly Silent,1.71,3.31
0.5956546291838515,Active,1.71,3.41
0.37117467175637187,Irreversibly Silent,1.71,3.41
0.5980514282443794,Active,1.71,3.51
0.37117467175637187,Irreversibly Silent,1.71,3.51
0.600275042788522,Active,1.71,3.61
0.37117467175637187,Irreversibly Silent,1.71,3.61
0.6023379855628175,Active,1.71,3.71
0.37117467175637187,Irreversibly Silent,1.71,3.71
0.6042518627711689,Active,1.71,3.81
0.37117467175637187,Irreversibly Silent,1.71,3.81
0.6060274365313378,Active,1.71,3.91
0.37117467175637187,Irreversibly Silent,1.71,3.91
0.6076746809235364,Active,1.71,4.01
0.37117467175637187,Irreversibly Silent,1.71,4.01
0.6092028316311161,Active,1.71,4.11
0.37117467175637187,Irreversibly Silent,1.71,4.11
0.6106205313877795,Active,1.71,4.21
0.37117467175637187,Irreversibly Silent,1.71,4.21
0.6119359465396135,Active,1.71,4.31
0.37117467175637187,Irreversibly Silent,1.71,4.31
0.6131563143414349,Active,1.71,4.41
0.37117467175637187,Irreversibly Silent,1.71,4.41
0.614288502294923,Active,1.71,4.51
0.37117467175637187,Irreversibly Silent,1.71,4.51
0.6153388807854946,Active,1.71,4.61
0.37117467175637187,Irreversibly Silent,1.71,4.61
0.6163133576870662,Active,1.71,4.71
0.37117467175637187,Irreversibly Silent,1.71,4.71
0.6172174095462124,Active,1.71,4.81
0.37117467175637187,Irreversibly Silent,1.71,4.81
0.6180561093457171,Active,1.71,4.91
0.37117467175637187,Irreversibly Silent,1.71,4.91
0.6188341508475201,Active,1.71,5.01
0.37117467175637187,Irreversibly Silent,1.71,5.01
0.19613805981794225,Active,1.81,0.01
0.39224248552620294,Irreversibly Silent,1.81,0.01
0.2258802465665749,Active,1.81,0.11
0.39224248552620294,Irreversibly Silent,1.81,0.11
0.25347336658852954,Active,1.81,0.21
0.39224248552620294,Irreversibly Silent,1.81,0.21
0.2790727035304751,Active,1.81,0.31
0.39224248552620294,Irreversibly Silent,1.81,0.31
0.30282231920061703,Active,1.81,0.41
0.39224248552620294,Irreversibly Silent,1.81,0.41
0.3248558732954217,Active,1.81,0.51
0.39224248552620294,Irreversibly Silent,1.81,0.51
0.3452973591042321,Active,1.81,0.61
0.39224248552620294,Irreversibly Silent,1.81,0.61
0.364261809811433,Active,1.81,0.71
0.39224248552620294,Irreversibly Silent,1.81,0.71
0.381855940192008,Active,1.81,0.81
0.39224248552620294,Irreversibly Silent,1.81,0.81
0.3981788003769334,Active,1.81,0.91
0.39224248552620294,Irreversibly Silent,1.81,0.91
0.41332222730544194,Active,1.81,1.01
0.39224248552620294,Irreversibly Silent,1.81,1.01
0.4273714400610501,Active,1.81,1.11
0.39224248552620294,Irreversibly Silent,1.81,1.11
0.44040549093307557,Active,1.81,1.21
0.39224248552620294,Irreversibly Silent,1.81,1.21
0.4524977193881745,Active,1.81,1.31
0.39224248552620294,Irreversibly Silent,1.81,1.31
0.463716250888786,Active,1.81,1.41
0.39224248552620294,Irreversibly Silent,1.81,1.41
0.4741241701724118,Active,1.81,1.51
0.39224248552620294,Irreversibly Silent,1.81,1.51
0.4837800471750516,Active,1.81,1.61
0.39224248552620294,Irreversibly Silent,1.81,1.61
0.49273821293009423,Active,1.81,1.71
0.39224248552620294,Irreversibly Silent,1.81,1.71
0.5010490553543355,Active,1.81,1.81
0.39224248552620294,Irreversibly Silent,1.81,1.81
0.508759333929451,Active,1.81,1.91
0.39224248552620294,Irreversibly Silent,1.81,1.91
0.5159125973117789,Active,1.81,2.01
0.39224248552620294,Irreversibly Silent,1.81,2.01
0.5225489906653166,Active,1.81,2.11
0.39224248552620294,Irreversibly Silent,1.81,2.11
0.5287058598870382,Active,1.81,2.21
0.39224248552620294,Irreversibly Silent,1.81,2.21
0.5344178480153343,Active,1.81,2.31
0.39224248552620294,Irreversibly Silent,1.81,2.31
0.5397170838225496,Active,1.81,2.41
0.39224248552620294,Irreversibly Silent,1.81,2.41
0.544633351935787,Active,1.81,2.51
0.39224248552620294,Irreversibly Silent,1.81,2.51
0.5491943624052603,Active,1.81,2.61
0.39224248552620294,Irreversibly Silent,1.81,2.61
0.5534259315985958,Active,1.81,2.71
0.39224248552620294,Irreversibly Silent,1.81,2.71
0.55735174221111,Active,1.81,2.81
0.39224248552620294,Irreversibly Silent,1.81,2.81
0.5609938862479221,Active,1.81,2.91
0.39224248552620294,Irreversibly Silent,1.81,2.91
0.5643728563183088,Active,1.81,3.01
0.39224248552620294,Irreversibly Silent,1.81,3.01
0.567507656772299,Active,1.81,3.11
0.39224248552620294,Irreversibly Silent,1.81,3.11
0.5704159037769818,Active,1.81,3.21
0.39224248552620294,Irreversibly Silent,1.81,3.21
0.5731139143325247,Active,1.81,3.31
0.39224248552620294,Irreversibly Silent,1.81,3.31
0.5756170621675626,Active,1.81,3.41
0.39224248552620294,Irreversibly Silent,1.81,3.41
0.5779394191890831,Active,1.81,3.51
0.39224248552620294,Irreversibly Silent,1.81,3.51
0.5800939706144921,Active,1.81,3.61
0.39224248552620294,Irreversibly Silent,1.81,3.61
0.5820928405316078,Active,1.81,3.71
0.39224248552620294,Irreversibly Silent,1.81,3.71
0.5839472746001725,Active,1.81,3.81
0.39224248552620294,Irreversibly Silent,1.81,3.81
0.5856677005377746,Active,1.81,3.91
0.39224248552620294,Irreversibly Silent,1.81,3.91
0.5872637823883418,Active,1.81,4.01
0.39224248552620294,Irreversibly Silent,1.81,4.01
0.5887444685732053,Active,1.81,4.11
0.39224248552620294,Irreversibly Silent,1.81,4.11
0.590118139720597,Active,1.81,4.21
0.39224248552620294,Irreversibly Silent,1.81,4.21
0.59139269944247,Active,1.81,4.31
0.39224248552620294,Irreversibly Silent,1.81,4.31
0.5925751638844196,Active,1.81,4.41
0.39224248552620294,Irreversibly Silent,1.81,4.41
0.5936721872409951,Active,1.81,4.51
0.39224248552620294,Irreversibly Silent,1.81,4.51
0.5946899420116635,Active,1.81,4.61
0.39224248552620294,Irreversibly Silent,1.81,4.61
0.5956341525148854,Active,1.81,4.71
0.39224248552620294,Irreversibly Silent,1.81,4.71
0.5965101250829015,Active,1.81,4.81
0.39224248552620294,Irreversibly Silent,1.81,4.81
0.5973227749372251,Active,1.81,4.91
0.39224248552620294,Irreversibly Silent,1.81,4.91
0.5980766497448445,Active,1.81,5.01
0.39224248552620294,Irreversibly Silent,1.81,5.01
0.18877660827421303,Active,1.91,0.01
0.4126491654387236,Irreversibly Silent,1.91,0.01
0.21757619230102493,Active,1.91,0.11
0.4126491654387236,Irreversibly Silent,1.91,0.11
0.24429481878765327,Active,1.91,0.21
0.4126491654387236,Irreversibly Silent,1.91,0.21
0.26908285006064714,Active,1.91,0.31
0.4126491654387236,Irreversibly Silent,1.91,0.31
0.29207978227870873,Active,1.91,0.41
0.4126491654387236,Irreversibly Silent,1.91,0.41
0.3134150390935503,Active,1.91,0.51
0.4126491654387236,Irreversibly Silent,1.91,0.51
0.33320868416004296,Active,1.91,0.61
0.4126491654387236,Irreversibly Silent,1.91,0.61
0.3515721049547725,Active,1.91,0.71
0.4126491654387236,Irreversibly Silent,1.91,0.71
0.3686086344057024,Active,1.91,0.81
0.4126491654387236,Irreversibly Silent,1.91,0.81
0.3844141831761942,Active,1.91,0.91
0.4126491654387236,Irreversibly Silent,1.91,0.91
0.39907767781370884,Active,1.91,1.01
0.4126491654387236,Irreversibly Silent,1.91,1.01
0.4126816365721993,Active,1.91,1.11
0.4126491654387236,Irreversibly Silent,1.91,1.11
0.42530260629174266,Active,1.91,1.21
0.4126491654387236,Irreversibly Silent,1.91,1.21
0.4370116028376805,Active,1.91,1.31
0.4126491654387236,Irreversibly Silent,1.91,1.31
0.44787459158438564,Active,1.91,1.41
0.4126491654387236,Irreversibly Silent,1.91,1.41
0.45795265839590954,Active,1.91,1.51
0.4126491654387236,Irreversibly Silent,1.91,1.51
0.46730251695300973,Active,1.91,1.61
0.4126491654387236,Irreversibly Silent,1.91,1.61
0.4759767763123449,Active,1.91,1.71
0.4126491654387236,Irreversibly Silent,1.91,1.71
0.48402422726282934,Active,1.91,1.81
0.4126491654387236,Irreversibly Silent,1.91,1.81
0.49149014935432356,Active,1.91,1.91
0.4126491654387236,Irreversibly Silent,1.91,1.91
0.4984167082618266,Active,1.91,2.01
0.4126491654387236,Irreversibly Silent,1.91,2.01
0.5048427780158214,Active,1.91,2.11
0.4126491654387236,Irreversibly Silent,1.91,2.11
0.5108045209056284,Active,1.91,2.21
0.4126491654387236,Irreversibly Silent,1.91,2.21
0.5163354819718311,Active,1.91,2.31
0.4126491654387236,Irreversibly Silent,1.91,2.31
0.5214667715773386,Active,1.91,2.41
0.4126491654387236,Irreversibly Silent,1.91,2.41
0.5262272300779002,Active,1.91,2.51
0.4126491654387236,Irreversibly Silent,1.91,2.51
0.5306436930009069,Active,1.91,2.61
0.4126491654387236,Irreversibly Silent,1.91,2.61
0.5347411533454619,Active,1.91,2.71
0.4126491654387236,Irreversibly Silent,1.91,2.71
0.5385425453469324,Active,1.91,2.81
0.4126491654387236,Irreversibly Silent,1.91,2.81
0.5420692608390435,Active,1.91,2.91
0.4126491654387236,Irreversibly Silent,1.91,2.91
0.5453411429085122,Active,1.91,3.01
0.4126491654387236,Irreversibly Silent,1.91,3.01
0.5483765934764163,Active,1.91,3.11
0.4126491654387236,Irreversibly Silent,1.91,3.11
0.5511926701597648,Active,1.91,3.21
0.4126491654387236,Irreversibly Silent,1.91,3.21
0.5538051724132704,Active,1.91,3.31
0.4126491654387236,Irreversibly Silent,1.91,3.31
0.5562289927538123,Active,1.91,3.41
0.4126491654387236,Irreversibly Silent,1.91,3.41
0.5584777485316965,Active,1.91,3.51
0.4126491654387236,Irreversibly Silent,1.91,3.51
0.5605640168827263,Active,1.91,3.61
0.4126491654387236,Irreversibly Silent,1.91,3.61
0.5624995376327993,Active,1.91,3.71
0.4126491654387236,Irreversibly Silent,1.91,3.71
0.564295199988258,Active,1.91,3.81
0.4126491654387236,Irreversibly Silent,1.91,3.81
0.5659611010821094,Active,1.91,3.91
0.4126491654387236,Irreversibly Silent,1.91,3.91
0.5675065984935632,Active,1.91,4.01
0.4126491654387236,Irreversibly Silent,1.91,4.01
0.568940356740885,Active,1.91,4.11
0.4126491654387236,Irreversibly Silent,1.91,4.11
0.5702704955226261,Active,1.91,4.21
0.4126491654387236,Irreversibly Silent,1.91,4.21
0.5715046612727027,Active,1.91,4.31
0.4126491654387236,Irreversibly Silent,1.91,4.31
0.57264965047012,Active,1.91,4.41
0.4126491654387236,Irreversibly Silent,1.91,4.41
0.5737119064142262,Active,1.91,4.51
0.4126491654387236,Irreversibly Silent,1.91,4.51
0.5746974059615573,Active,1.91,4.61
0.4126491654387236,Irreversibly Silent,1.91,4.61
0.5756116919661022,Active,1.91,4.71
0.4126491654387236,Irreversibly Silent,1.91,4.71
0.5764599025018772,Active,1.91,4.81
0.4126491654387236,Irreversibly Silent,1.91,4.81
0.5772467968678094,Active,1.91,4.91
0.4126491654387236,Irreversibly Silent,1.91,4.91
0.5779767783749274,Active,1.91,5.01
0.4126491654387236,Irreversibly Silent,1.91,5.01
0.1818476282948487,Active,2.01,0.01
0.4324040067292651,Irreversibly Silent,2.01,0.01
0.20972046029862787,Active,2.01,0.11
0.4324040067292651,Irreversibly Silent,2.01,0.11
0.23557929863250132,Active,2.01,0.21
0.4324040067292651,Irreversibly Silent,2.01,0.21
0.2595696670595616,Active,2.01,0.31
0.4324040067292651,Irreversibly Silent,2.01,0.31
0.28182657285840007,Active,2.01,0.41
0.4324040067292651,Irreversibly Silent,2.01,0.41
0.3024752748803196,Active,2.01,0.51
0.4324040067292651,Irreversibly Silent,2.01,0.51
0.32163197322141956,Active,2.01,0.61
0.4324040067292651,Irreversibly Silent,2.01,0.61
0.3394044709629104,Active,2.01,0.71
0.4324040067292651,Irreversibly Silent,2.01,0.71
0.35589277599840424,Active,2.01,0.81
0.4324040067292651,Irreversibly Silent,2.01,0.81
0.3711897124060021,Active,2.01,0.91
0.4324040067292651,Irreversibly Silent,2.01,0.91
0.38538134524215545,Active,2.01,1.01
0.4324040067292651,Irreversibly Silent,2.01,1.01
0.39854753735563253,Active,2.01,1.11
0.4324040067292651,Irreversibly Silent,2.01,1.11
0.41076237229250295,Active,2.01,1.21
0.4324040067292651,Irreversibly Silent,2.01,1.21
0.42209458119847365,Active,2.01,1.31
0.4324040067292651,Irreversibly Silent,2.01,1.31
0.43260800596339755,Active,2.01,1.41
0.4324040067292651,Irreversibly Silent,2.01,1.41
0.44236176707117947,Active,2.01,1.51
0.4324040067292651,Irreversibly Silent,2.01,1.51
0.4514107531700591,Active,2.01,1.61
0.4324040067292651,Irreversibly Silent,2.01,1.61
0.4598058803216015,Active,2.01,1.71
0.4324040067292651,Irreversibly Silent,2.01,1.71
0.46759436910106467,Active,2.01,1.81
0.4324040067292651,Irreversibly Silent,2.01,1.81
0.47482004347186657,Active,2.01,1.91
0.4324040067292651,Irreversibly Silent,2.01,1.91
0.4815237101531485,Active,2.01,2.01
0.4324040067292651,Irreversibly Silent,2.01,2.01
0.4877429930976074,Active,2.01,2.11
0.4324040067292651,Irreversibly Silent,2.01,2.11
0.4935128908969137,Active,2.01,2.21
0.4324040067292651,Irreversibly Silent,2.01,2.21
0.49886586907786834,Active,2.01,2.31
0.4324040067292651,Irreversibly Silent,2.01,2.31
0.5038320367654211,Active,2.01,2.41
0.4324040067292651,Irreversibly Silent,2.01,2.41
0.5084393060106471,Active,2.01,2.51
0.4324040067292651,Irreversibly Silent,2.01,2.51
0.5127136515187404,Active,2.01,2.61
0.4324040067292651,Irreversibly Silent,2.01,2.61
0.5166792581909407,Active,2.01,2.71
0.4324040067292651,Irreversibly Silent,2.01,2.71
0.520358323807832,Active,2.01,2.81
0.4324040067292651,Irreversibly Silent,2.01,2.81
0.5237715518115693,Active,2.01,2.91
0.4324040067292651,Irreversibly Silent,2.01,2.91
0.5269381467053335,Active,2.01,3.01
0.4324040067292651,Irreversibly Silent,2.01,3.01
0.5298759181483825,Active,2.01,3.11
0.4324040067292651,Irreversibly Silent,2.01,3.11
0.5326013746688693,Active,2.01,3.21
0.4324040067292651,Irreversibly Silent,2.01,3.21
0.5351298069944229,Active,2.01,3.31
0.4324040067292651,Irreversibly Silent,2.01,3.31
0.5374756328551813,Active,2.01,3.41
0.4324040067292651,Irreversibly Silent,2.01,3.41
0.5396520250791099,Active,2.01,3.51
0.4324040067292651,Irreversibly Silent,2.01,3.51
